name,discogs_id,url,profile,genres,styles,releases_count,top_releases,source
Scrapper Blackwell,307321,https://www.discogs.com/artist/307321-Scrapper-Blackwell,"American blues guitarist and singer, born February 21, 1903 in Syracuse, North Carolina, died October 7, 1962 in Indianapolis, Indiana (shot to death in a back alley).
Played on the majority of [a=Leroy Carr]'s records 1928-1935, but also made recordings of his own during the same years. He was recorded again during his last years, a.o. an LP for Prestige/Bluesville.
",[],[],0,"[{""title"": ""The Scrapper Blackwell Collection 1928 - 61"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""When The Sun Goes Down 1934-1941"", ""year"": 2010, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Volume 1: 1928-1934"", ""year"": 2007, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Phineas Newborn Jr.,824909,https://www.discogs.com/artist/824909-Phineas-Newborn-Jr,"American jazz pianist and composer.
Born December 14, 1931 in Whiteville, Hardeman County, Tennessee and died May 26, 1989 in Memphis, Tennessee.
He is the son of [a3843460] (drummer), the older brother of [a=Calvin Newborn] and has a son [a2391285] (actor).",[],[],0,"[{""title"": ""Piano Magic"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Classic Albums 1956-1962"", ""year"": 2015, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Star Eyes (Live In Amsterdam 1958)"", ""year"": 2012, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Jan Johansson,277539,https://www.discogs.com/artist/277539-Jan-Johansson,"Swedish jazz pianist, arranger and composer, born 16 September 1931 in Onsäng, Söderala parish, Hälsingland, died in a car accident 9 November 1968 in Sollentuna, Stockholm County.

His album ""Jazz på svenska"" is the best selling jazz album in Sweden having sold over a quarter of a million copies and has been streamed more than 10 million times on Spotify.

[a=Anders Johansson] and [a=Jens Johansson], co-founders of [l70703] (which has reissued his albums on CD), are his sons.",[],[],0,"[{""title"": ""In Denmark 1959 - 1960"", ""year"": 2016, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""When The Sun Comes Out"", ""year"": 2014, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Don Byas At Nalen"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Dutch Mason Blues Band,1427195,https://www.discogs.com/artist/1427195-Dutch-Mason-Blues-Band,,[],[],0,"[{""title"": ""Special Brew / Gimme A Break"", ""year"": 1992, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""That's Life"", ""year"": 1981, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Gimme A Break"", ""year"": 1981, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Oscar Benton,521944,https://www.discogs.com/artist/521944-Oscar-Benton,"Oscar Benton (born 3 February 1949, The Hague; died  8 November 2020, in IJmuiden) was a Dutch vocalist.
He is also the founder of the Oscar Benton Blues Band in 1967.",[],[],0,"[{""title"": ""The Oscar Benton Bluesband Live At Haarlem Jazz & More "", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Golden Years Of Dutch Pop Music (A&B Sides And More)"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Mirrors Don't Lie"", ""year"": 2019, ""type"": ""master"", ""role"": ""Main""}]",Discogs
R.L. Burnside,262901,https://www.discogs.com/artist/262901-RL-Burnside,"Born: November 21, 1926, either Harmontown, College Hill or Blackwater Creek all of which are in the rural part of Lafayette County, Mississippi
Died: September 1, 2005, Memphis, Tennessee; buried at Free Springs Cemetery in Harmontown, MS.

His first name is given as R.L., Rural (which is on his tombstone), Robert Lee, Rule, or Ruel.  His father left him early on and he grew up in his large family including his mother, grandparents and several siblings.  Started playing harmonica and guitar at age 16 learning from Mississippi Fred McDowelll.  R.L. credited Muddy Waters, Lightnin' Hopkins and John Lee Hooker as influences.  Muddy Waters was his cousin-in-law.  While living in Chicago in the late-1940's his father and two uncles were murdered in the same year which he sang about and referenced often in his songs.  He returned to Mississippi and working through the 1980's as a sharecropper and a commercial fisherman selling what he caught door-to-door.  He started to receive recognition in the 1990's.

Father of [a4801571], [a1775886]
Father-in-law of [a2018914]
Grandfather of [a384455]",[],[],0,"[{""title"": ""Keep On Lovin' My Baby / Shake 'Em On Down"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Introducing R.L. Burnside"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Long Distance Call: Europe 1982"", ""year"": 2017, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Elmore James,332303,https://www.discogs.com/artist/332303-Elmore-James,"American blues singer and guitarist, born in Holmes County, Mississippi, on January 27, 1918 and died in Chicago, Illinois, on May 24, 1963.
Inducted into Rock And Roll Hall of Fame in 1992 (early influence). 
Had a son who followed in his footsteps: [a4078981].",[],[],0,"[{""title"": ""The Fire / Enjoy Singles"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Hits & Rarities"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Sky Is Crying - The Ultimate Collection"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Roy Orbison,145072,https://www.discogs.com/artist/145072-Roy-Orbison,"US singer-songwriter, born April 23, 1936, Vernon, Texas, USA; died December 7, 1988 outside Nashville, Tennessee, USA. One of the few American artists to score significant British success during the ""beat boom"" of 1963-5, he made a comeback with the Traveling Wilburys shortly before his death at the age of 52.

Inducted into Rock And Roll Hall of Fame in 1987 (Performer).
Inducted into Songwriters Hall of Fame in 1989.

children: [a853546], [a1017760], [a2209378]
grandchildren: [a7215773], [a6121101], [a7215772]",[],[],0,"[{""title"": ""Only The Lonely (25 Unheard Demo Recordings)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Come Back To Me (25 More Rare Demo Recordings)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blue Angel (31 More Rare Demo Recordings)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Clifton Chenier,483697,https://www.discogs.com/artist/483697-Clifton-Chenier,"American/Creole zydeco accordionist, singer, and songwriter. He won a Grammy Award for Best Ethnic or Traditional Folk Recording in 1983 for ""I'm Here"" and ""Bogalusa Boogie"" was inducted into the Grammy Hall of Fame in 2011. He was posthumously inducted into the Blues Hall of Fame in 1989. Father of [a=C.J. Chenier]. Brother of [a=Cleveland Chenier].

b. June 25, 1925 (Opelousas, LA, USA)
d. December 12, 1987 (Lafayette, LA, USA)
",[],[],0,"[{""title"": ""All Night Long / Think it Over"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Louisiana Stomp (1954-1960 Recordings)"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""King Of Zydeco: The Rhythm And Blues Years 1954-1960"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Blues & Boogie Explosion,1576627,https://www.discogs.com/artist/1576627-Blues-Boogie-Explosion,,[],[],0,"[{""title"": ""Blues & Boogie Explosion"", ""year"": 1981, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Die stereoplay Highlights-Sieger"", ""year"": 1998, ""type"": ""master"", ""role"": ""TrackAppearance""}, {""title"": ""Bassissimo / Bass Power"", ""year"": 1997, ""type"": ""release"", ""role"": ""TrackAppearance""}]",Discogs
Johnny Young (3),697732,https://www.discogs.com/artist/697732-Johnny-Young-3,"American blues singer, mandolin player and guitarist, born: January 1, 1918 in Vicksburg, Mississippi, died: April 18, 1974 in Chicago, Illinois.
Young's nickname, Johnny ""Man"" Young, came from his use of the mandolin. During his career he played with Carl Martin, Charles McCoy, Yank Rachell, Robert Nighthawk, Sonny Boy Williamson, Muddy Waters, Walter Horton, Otis Spann, among others.
",[],[],0,"[{""title"": ""Live The Life / Chicago Blues"", ""year"": 2016, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Complete Blue Horizon Sessions"", ""year"": 2007, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Back To Chicago"", ""year"": 1995, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Dion (3),325101,https://www.discogs.com/artist/325101-Dion-3,"Born: July 18, 1939 in the Bronx, New York (United States). 
Leading member of [a=Dion & The Belmonts].
Inducted into Rock And Roll Hall of Fame in 1989 (Performer).
",[],[],0,"[{""title"": ""That's Where It's At"", ""year"": 2025, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""On The Dancefloor With Dion DiMucci"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Jasmine Ep Collection"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Hubert Sumlin,512585,https://www.discogs.com/artist/512585-Hubert-Sumlin,"American blues guitarist, born November 16, 1931 in  Greenwood, Mississippi and died December 4, 2011 in Wayne, New Jersey. Most known as a long-term guitarist in [a=Howlin' Wolf]'s band.",[],[],0,"[{""title"": ""Live! In Chicago"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Andr\u00e9 Christovam Trio Live In POA With Hubert Sumlin"", ""year"": 2012, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Midnight Memphis Sun"", ""year"": 2010, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Clifton James,370055,https://www.discogs.com/artist/370055-Clifton-James,"American blues (and rhythm & blues) drummer.
Played with : Bo Diddley, Willie Dixon, Buddy Guy, Koko Taylor, Muddy Waters, Sonny Boy Williamson, Howlin' Wolf and others.

Born : October 02, 1936 in Chicago, Illinois.
Died : February 16, 2006 in Chicago, Illinois.
",[],[],0,"[{""title"": ""Chicago Blues Band"", ""year"": 1996, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""American Folk Blues"", ""year"": 1965, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""American Folk Blues Festival, Live In Paris 1962 \u2022 Bremen 1963"", ""year"": 2025, ""type"": ""release"", ""role"": ""Appearance""}]",Discogs
Sunnyland Slim,322333,https://www.discogs.com/artist/322333-Sunnyland-Slim,"Blues singer and pianist, active from the 1920's through the 1980's, mainly in Chicago.
Born September 5, 1906 in Vance, Mississippi. Died March 17, 1995 in Chicago, Illinois.
",[],[],0,"[{""title"": ""The Chicago Blues Of Sunnyland Slim - Rockin', Rollin', Tumblin' & Slippin'"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blue Baby / I Want My Baby"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Sunnyland Slim 1947-1961"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Ram John Holder,389419,https://www.discogs.com/artist/389419-Ram-John-Holder,"Actor, singer and guitarist. Holder was born on 2 February 1934 in Georgetown, British Guiana, now Guyana. He moved to Cincinnati, USA, in 1954, and then to the East Coast to work as folk blues singer, where he performed on the [url=https://www.discogs.com/master/1091650-Ramjohn-Holda-And-The-Potaro-Porknockers-Songs-Of-The-Guiana-Jungle]Songs Of The Guiana Jungle[/url] album from 1958. In 1962 or 1963, he took residency in England where he recorded several albums and where he would later start an acting career.",[],[],0,"[{""title"": ""Black London Blues / Bootleg Blues"", ""year"": 2011, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""You Simply Are"", ""year"": 1975, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Battering Ram, The People's Man / A London Ghetto"", ""year"": 1973, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Clutch (3),289116,https://www.discogs.com/artist/289116-Clutch-3,"Clutch is an American Rock band that started during the early 1990's in the Maryland/Washington, DC area.

Members include [a317245] (vocals), [a611463] (lead guitar), [a611465] (bass), and [a611464] (drums).",[],[],0,"[{""title"": ""An Evening With The Blast Tyrant"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""PA Tapes (Live in Copenhagen, 8/23/2022)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""PA Tapes (Live At King's Head Inn, Norfolk, VA, 4/25/93)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Barry Goldberg,258124,https://www.discogs.com/artist/258124-Barry-Goldberg,"American blues and rock keyboardist, songwriter, and producer, born December 25, 1942 – died January 22, 2025.",[],[],0,"[{""title"": ""In The Groove"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""It's All My Vault"", ""year"": 2011, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Works"", ""year"": 2010, ""type"": ""release"", ""role"": ""Main""}]",Discogs
The Midnight Blues Band,1126779,https://www.discogs.com/artist/1126779-The-Midnight-Blues-Band,,[],[],0,"[{""title"": ""Live At Montreux (21st June 1990)"", ""year"": 2011, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Peekin' Thru Muddy Water"", ""year"": 2007, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live At Montreux 1990"", ""year"": 2004, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Saffire -The Uppity Blues Women,2626137,https://www.discogs.com/artist/2626137-Saffire-The-Uppity-Blues-Women,"Female blues group, core members was [a=Gaye Adegbalola] and [a=Ann Rabson].
They had worked with [a=Earlene Lewis] for a few years before the group went fulltime in 1988; Lewis was replaced by [a=Andra Faye McIntosh] in 1992.",[],[],0,"[{""title"": ""Havin' The Last Word"", ""year"": 2009, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Hot Flash - The Documentary "", ""year"": 2008, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Deluxe Edition"", ""year"": 2006, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Roy Buchanan,583319,https://www.discogs.com/artist/583319-Roy-Buchanan,"American guitarist and blues musician, born 23 September 1939 in Ozark, Arkansas, USA and died 14 August 1988 when he hanged himself from his own shirt in a jail cell in Fairfax, Virginia, USA.",[],[],0,"[{""title"": ""Live At Town Hall 1974"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Loading Zone / You're Not Alone"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Telemaster Live In '75"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Big Joe Williams,290581,https://www.discogs.com/artist/290581-Big-Joe-Williams,"Born : October 16, 1903 //    Crawford, MS, United States 
Died : December 17, 1982 //    Macon, MS, United States

Joseph Lee Williams, billed throughout his career as Big Joe Williams, was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar. Performing over four decades, he recorded such songs as ""Baby Please Don't Go"" ([a=Joe Williams' Washboard Blues Singers]), ""Crawlin' King Snake"", and ""Peach Orchard Mama"" for a variety of record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion. 

Williams was inducted into the Blues Hall of Fame on October 4, 1992.
",[],[],0,"[{""title"": ""Baby Please Don't Go - The Collection 1935-62"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Four Classic Albums"", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Original Ramblin' Bluesman, 1945 - 1961"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}]",Discogs
